key,start_time,key_per_second,combination,error,start_time_timestamp,seek_time,error_rate,accuracy,end_time,hold_time,end_time_timestamp,language
's',0.0,0.0,,False,1761079739.0799184,0.0,0.0,1.0,0.0596454143524169,0.0596454143524169,1761079739.1395638,Hungarian
Key.space,0.0596454143524169,33.53149645642381,,False,1761079739.1395638,0.0,0.0,1.0,0.1745269298553466,0.1148815155029296,1761079739.2544453,Hungarian
'c',0.2218153476715088,13.524762968353144,,True,1761079739.3017335,0.0472884178161621,0.25,0.75,0.2578098773956299,0.035994529724121,1761079739.3377285,Hungarian
Key.backspace,0.4170987606048584,9.590054869018012,,False,1761079739.4970171,0.1592888832092285,0.0,1.0,0.5276789665222168,0.1105802059173584,1761079739.6075974,Hungarian
'v',0.5417850017547607,9.228753073277677,,False,1761079739.6217034,0.0141060352325439,0.2,0.8,0.6174671649932861,0.0756821632385253,1761079739.6973855,Hungarian
'o',0.6277973651885986,9.55722392717835,,False,1761079739.7077155,0.0103302001953125,0.1666666666666666,0.8333333333333334,0.7423374652862549,0.1145401000976562,1761079739.8222558,Hungarian
'c',0.7440457344055176,9.408023830138486,,False,1761079739.823964,0.0017082691192626,0.1428571428571428,0.8571428571428571,0.8522813320159912,0.1082355976104736,1761079739.9321997,Hungarian
'a',0.8541467189788818,9.36607238808324,,False,1761079739.934065,0.0018653869628906,0.125,0.875,0.962498664855957,0.1083519458770752,1761079740.042417,Hungarian
't',1.0137817859649658,8.877650126090371,,False,1761079740.0937002,0.0512831211090087,0.1111111111111111,0.8888888888888888,1.0911664962768557,0.0773847103118896,1761079740.171085,Hungarian
'i',1.0911664962768557,9.164504256793784,,False,1761079740.171085,0.0,0.1,0.9,1.163347244262695,0.0721807479858398,1761079740.2432656,Hungarian
'o',1.2119340896606443,9.07640117878038,,False,1761079740.2918525,0.0485868453979492,0.0909090909090909,0.9090909090909092,1.324019193649292,0.1120851039886474,1761079740.4039376,Hungarian
'n',1.2860395908355713,9.330972456457042,"'N','O'",False,1761079740.365958,0.0741055011749267,0.0833333333333333,0.9166666666666666,1.3985381126403809,0.1124985218048095,1761079740.4784565,Hungarian
Key.space,1.4582910537719729,8.914544162068733,,False,1761079740.5382094,0.0597529411315918,0.0769230769230769,0.9230769230769232,1.526545524597168,0.0682544708251953,1761079740.606464,Hungarian
'i',1.5656142234802246,8.942177319313831,,False,1761079740.6455326,0.0390686988830566,0.0714285714285714,0.9285714285714286,1.6788973808288574,0.1132831573486328,1761079740.7588158,Hungarian
's',1.6804909706115725,8.9259628658053,,False,1761079740.7604094,0.0015935897827148,0.0666666666666666,0.9333333333333332,1.7146899700164795,0.0341989994049072,1761079740.7946084,Hungarian
Key.space,1.7394344806671145,9.198391878413046,,False,1761079740.8193529,0.0247445106506347,0.0625,0.9375,1.8116703033447263,0.0722358226776123,1761079740.8915887,Hungarian
'a',1.8239333629608157,9.320515949334723,,False,1761079740.9038515,0.0122630596160888,0.0588235294117647,0.9411764705882352,1.89752197265625,0.0735886096954345,1761079740.9774404,Hungarian
Key.space,1.9106507301330569,9.420874111694127,,False,1761079740.990569,0.0131287574768066,0.0555555555555555,0.9444444444444444,1.9763875007629397,0.0657367706298828,1761079741.056306,Hungarian
'r',1.9907569885253904,9.54410815057534,,False,1761079741.0706754,0.0143694877624511,0.0526315789473684,0.9473684210526316,2.0961673259735107,0.1054103374481201,1761079741.1760857,Hungarian
'e',2.062396287918091,9.697457330176457,"'E','R'",False,1761079741.142315,0.0716392993927002,0.05,0.95,2.1778340339660645,0.1154377460479736,1761079741.2577524,Hungarian
'a',2.181768655776977,9.62521848702672,,False,1761079741.261687,0.003934621810913,0.0476190476190476,0.9523809523809524,2.287799596786499,0.1060309410095214,1761079741.367718,Hungarian
'l',2.3033578395843506,9.551273198596872,,False,1761079741.3832762,0.0155582427978515,0.0454545454545454,0.9545454545454546,2.3778576850891118,0.0744998455047607,1761079741.457776,Hungarian
'i',2.482358694076538,9.26538137090467,,False,1761079741.562277,0.1045010089874267,0.0434782608695652,0.9565217391304348,2.5582778453826904,0.0759191513061523,1761079741.6381962,Hungarian
't',2.5582778453826904,9.381310964059834,,False,1761079741.6381962,0.0,0.0416666666666666,0.9583333333333334,2.593663454055786,0.0353856086730957,1761079741.6735818,Hungarian
'y',2.67679762840271,9.33951813716972,,False,1761079741.756716,0.0831341743469238,0.04,0.96,2.7906811237335205,0.1138834953308105,1761079741.8705995,Hungarian
'.',2.8215839862823486,9.214682294202053,,False,1761079741.9015024,0.0309028625488281,0.0384615384615384,0.9615384615384616,2.931328296661377,0.1097443103790283,1761079742.0112467,Hungarian
Key.shift_r,5.563234090805054,4.853292088611867,,False,1761079744.6431525,2.6319057941436768,0.037037037037037,0.9629629629629628,5.749032497406006,0.1857984066009521,1761079744.828951,Hungarian
'I',5.669872999191284,4.938382218436594,"'I',KEY.SHIFT_R",False,1761079744.7497914,0.1066389083862304,0.0357142857142857,0.9642857142857144,5.754345655441284,0.08447265625,1761079744.834264,Hungarian
Key.space,5.873816728591919,4.937164596715623,,False,1761079744.953735,0.1194710731506347,0.0344827586206896,0.9655172413793104,5.9392852783203125,0.0654685497283935,1761079745.0192037,Hungarian
