key,start_time,key_per_second,combination,error,start_time_timestamp,seek_time,error_rate,accuracy,end_time,hold_time,end_time_timestamp,language
Key.shift_r,0.0,0.0,,False,1758044634.7753918,0.0,0.0,1.0,0.1299905776977539,0.1299905776977539,1758044634.9053824,Hungarian
'T',0.0940809249877929,21.258294391339167,"KEY.SHIFT_R,'T'",False,1758044634.8694727,0.0940809249877929,0.0,1.0,0.1744863986968994,0.0804054737091064,1758044634.9498782,Hungarian
'h',0.2519838809967041,11.905523433220075,,False,1758044635.0273757,0.0774974822998046,0.0,1.0,0.3478739261627197,0.0958900451660156,1758044635.1232655,Hungarian
'e',0.3478739261627197,11.498418533756338,,False,1758044635.1232655,0.0,0.0,1.0,0.443911075592041,0.0960371494293212,1758044635.219303,Hungarian
Key.space,0.4595229625701904,10.88084907016212,,False,1758044635.2349148,0.0156118869781494,0.0,1.0,0.5378971099853516,0.0783741474151611,1758044635.313289,Hungarian
's',0.5758283138275146,10.419772449392369,,False,1758044635.35122,0.037931203842163,0.0,1.0,0.6539306640625,0.0781023502349853,1758044635.4293225,Hungarian
'u',0.663076639175415,10.556849067560304,,False,1758044635.4384685,0.009145975112915,0.0,1.0,0.7935037612915039,0.1304271221160888,1758044635.5688956,Hungarian
'n',0.761986255645752,10.498877034494972,"'U','N'",False,1758044635.537378,0.0989096164703369,0.0,1.0,0.8559250831604004,0.0939388275146484,1758044635.631317,Hungarian
Key.space,0.9375081062316896,9.599916992905234,,False,1758044635.7129,0.081583023071289,0.0,1.0,1.0109176635742188,0.0734095573425293,1758044635.7863097,Hungarian
'd',1.1544432640075684,8.662184025645146,,False,1758044635.929835,0.1435256004333496,0.0,1.0,1.2350797653198242,0.0806365013122558,1758044636.0104716,Hungarian
'i',1.2501354217529297,8.799046734133723,,False,1758044636.0255272,0.0150556564331054,0.0,1.0,1.3229060173034668,0.0727705955505371,1758044636.0982978,Hungarian
'p',1.4319777488708496,8.380018481056917,,False,1758044636.2073696,0.1090717315673828,0.0,1.0,1.5039315223693848,0.0719537734985351,1758044636.279323,Hungarian
'p',1.5770440101623535,8.24327026781052,,False,1758044636.3524358,0.0731124877929687,0.0,1.0,1.6528832912445068,0.0758392810821533,1758044636.428275,Hungarian
'e',1.5970370769500732,8.76623354714868,"'P','E'",False,1758044636.372429,0.0199930667877197,0.0,1.0,1.7461700439453125,0.1491329669952392,1758044636.521562,Hungarian
'd',1.702955722808838,8.808214916626929,"'E','D'",False,1758044636.4783475,0.1059186458587646,0.0,1.0,1.7868366241455078,0.0838809013366699,1758044636.5622284,Hungarian
Key.space,1.8078737258911133,8.850175634978871,,False,1758044636.5832655,0.0210371017456054,0.0,1.0,1.8909506797790527,0.0830769538879394,1758044636.6663425,Hungarian
'b',1.910994052886963,8.895893723121684,,False,1758044636.686386,0.0200433731079101,0.0,1.0,1.9861252307891848,0.0751311779022216,1758044636.761517,Hungarian
'e',2.0131778717041016,8.941087746391469,,False,1758044636.7885697,0.0270526409149169,0.0,1.0,2.0979764461517334,0.0847985744476318,1758044636.8733685,Hungarian
'l',2.086951494216919,9.104188598848731,"'E','L'",False,1758044636.8623433,0.0737736225128173,0.0,1.0,2.168645143508911,0.0816936492919921,1758044636.944037,Hungarian
'o',2.249394178390503,8.8912829028083,,False,1758044637.024786,0.0807490348815918,0.0,1.0,2.3259642124176025,0.0765700340270996,1758044637.101356,Hungarian
'w',2.3279292583465576,9.020892677346874,,False,1758044637.103321,0.001965045928955,0.0,1.0,2.419865846633911,0.0919365882873535,1758044637.1952577,Hungarian
Key.space,2.452975034713745,8.968701143983447,,False,1758044637.2283669,0.0331091880798339,0.0,1.0,2.523744344711304,0.0707693099975586,1758044637.2991362,Hungarian
't',2.550111770629883,9.019212516445489,,False,1758044637.3255036,0.0263674259185791,0.0,1.0,2.616903305053711,0.0667915344238281,1758044637.3922951,Hungarian
'h',2.6560728549957275,9.03589672055084,,False,1758044637.431465,0.0391695499420166,0.0,1.0,2.7247307300567627,0.0686578750610351,1758044637.5001223,Hungarian
'e',2.7371346950531006,9.133638927299849,,False,1758044637.5125265,0.0124039649963378,0.0,1.0,2.809972047805786,0.0728373527526855,1758044637.585364,Hungarian
Key.space,2.8119328022003174,9.246309150650822,,False,1758044637.5873246,0.0019607543945312,0.0,1.0,2.8790016174316406,0.0670688152313232,1758044637.6543934,Hungarian
'h',2.944020748138428,9.171131017698404,,False,1758044637.7194126,0.0650191307067871,0.0,1.0,3.009876251220703,0.0658555030822753,1758044637.785268,Hungarian
'o',3.0395829677581787,9.211790004419978,,False,1758044637.8149748,0.0297067165374755,0.0,1.0,3.1131510734558105,0.0735681056976318,1758044637.888543,Hungarian
'r',3.1442294120788574,9.223245571265805,,False,1758044637.9196212,0.0310783386230468,0.0,1.0,3.2160117626190186,0.0717823505401611,1758044637.9914036,Hungarian
'i',3.2502408027648926,9.230085344593483,,False,1758044638.0256326,0.034229040145874,0.0,1.0,3.3220577239990234,0.0718169212341308,1758044638.0974495,Hungarian
'z',3.3892197608947754,9.146647956465298,,False,1758044638.1646116,0.0671620368957519,0.0,1.0,3.455890893936157,0.0666711330413818,1758044638.2312827,Hungarian
'o',3.4289608001708984,9.33227349767461,"'O','Z'",False,1758044638.2043526,0.039741039276123,0.0,1.0,3.553326368331909,0.1243655681610107,1758044638.3287182,Hungarian
'n',3.5140554904937744,9.390859105461375,"'O','N'",False,1758044638.2894473,0.0850946903228759,0.0,1.0,3.597247362136841,0.0831918716430664,1758044638.3726392,Hungarian
"','",3.701942443847656,9.18436753561779,,False,1758044638.4773345,0.1046950817108154,0.0,1.0,3.776247978210449,0.0743055343627929,1758044638.5516398,Hungarian
Key.space,3.8578555583953857,9.072397727238316,,False,1758044638.6332474,0.0816075801849365,0.0,1.0,3.9093964099884033,0.0515408515930175,1758044638.6847882,Hungarian
'p',4.003396272659302,8.992364869263014,,False,1758044638.778788,0.0939998626708984,0.0,1.0,4.0727362632751465,0.0693399906158447,1758044638.848128,Hungarian
'a',4.065268754959106,9.101489281579417,"'P','A'",False,1758044638.8406606,0.0618724822998046,0.0,1.0,4.158836841583252,0.0935680866241455,1758044638.934229,Hungarian
'i',4.202119588851929,9.043055343025609,,False,1758044638.9775114,0.0432827472686767,0.0,1.0,4.326176166534424,0.1240565776824951,1758044639.101568,Hungarian
'n',4.275822162628174,9.121052868117484,"'N','I'",False,1758044639.051214,0.0737025737762451,0.0,1.0,4.370883226394653,0.0950610637664794,1758044639.146275,Hungarian
't',4.353447198867798,9.18812108491928,"'N','T'",False,1758044639.128839,0.077625036239624,0.0,1.0,4.437148809432983,0.0837016105651855,1758044639.2125406,Hungarian
'i',4.461997270584106,9.188710237519444,,False,1758044639.237389,0.024848461151123,0.0,1.0,4.568122863769531,0.1061255931854248,1758044639.3435147,Hungarian
'n',4.525041103363037,9.281683644549735,"'I','N'",False,1758044639.300433,0.0630438327789306,0.0,1.0,4.625986576080322,0.1009454727172851,1758044639.4013784,Hungarian
'g',4.620863914489746,9.305619207950258,"'N','G'",False,1758044639.3962555,0.0958228111267089,0.0,1.0,4.705928802490234,0.0850648880004882,1758044639.4813206,Hungarian
Key.space,4.723160982131958,9.315795114004164,,False,1758044639.4985528,0.0172321796417236,0.0,1.0,4.785793781280518,0.0626327991485595,1758044639.5611856,Hungarian
't',4.830034732818604,9.316703189366075,,False,1758044639.6054263,0.0442409515380859,0.0,1.0,4.893222570419312,0.063187837600708,1758044639.6686144,Hungarian
'h',4.908940076828003,9.370658284695072,,False,1758044639.684332,0.0157175064086914,0.0,1.0,4.981794595718384,0.0728545188903808,1758044639.7571864,Hungarian
'e',4.999834299087524,9.40031152803955,,False,1758044639.775226,0.0180397033691406,0.0,1.0,5.081787109375,0.0819528102874755,1758044639.857179,Hungarian
Key.space,5.082791805267334,9.44362898166658,,False,1758044639.8581836,0.0010046958923339,0.0,1.0,5.14699125289917,0.0641994476318359,1758044639.922383,Hungarian
's',5.197286605834961,9.427996513601542,,False,1758044639.9726784,0.050295352935791,0.0,1.0,5.280013799667358,0.0827271938323974,1758044640.0554056,Hungarian
'k',5.288207292556763,9.455000009242417,,False,1758044640.063599,0.0081934928894042,0.0,1.0,5.363725185394287,0.0755178928375244,1758044640.139117,Hungarian
'y',5.358067274093628,9.51835753287125,"'K','Y'",False,1758044640.133459,0.0698599815368652,0.0,1.0,5.44493842124939,0.0868711471557617,1758044640.2203302,Hungarian
Key.space,5.452337265014648,9.53719432098636,,False,1758044640.227729,0.0073988437652587,0.0,1.0,5.507090330123901,0.0547530651092529,1758044640.282482,Hungarian
'i',5.573873281478882,9.508648173992544,,False,1758044640.349265,0.0667829513549804,0.0,1.0,5.6446919441223145,0.0708186626434326,1758044640.4200838,Hungarian
'n',5.624981641769409,9.600031331482464,"'N','I'",False,1758044640.4003737,0.0511083602905273,0.0,1.0,5.702903509140015,0.0779218673706054,1758044640.478295,Hungarian
Key.space,5.7789626121521,9.517279084717572,,False,1758044640.5543544,0.0760591030120849,0.0,1.0,5.85118556022644,0.0722229480743408,1758044640.6265774,Hungarian
'f',5.899125099182129,9.49293311439759,,False,1758044640.674517,0.0479395389556884,0.0,1.0,5.978039503097534,0.0789144039154052,1758044640.753431,Hungarian
'i',6.005827188491821,9.490782570171453,,False,1758044640.781219,0.0277876853942871,0.0,1.0,6.085142612457275,0.0793154239654541,1758044640.8605344,Hungarian
'e',6.074972629547119,9.547368117825384,"'I','E'",False,1758044640.8503644,0.0691454410552978,0.0,1.0,6.188787937164307,0.1138153076171875,1758044640.9641798,Hungarian
