key,start_time,key_per_second,combination,error,start_time_timestamp,seek_time,error_rate,accuracy,end_time,hold_time,end_time_timestamp,language
'h',0.0,0.0,,False,1761080124.5412374,0.0,0.0,1.0,0.1101970672607421,0.1101970672607421,1761080124.6514344,Hungarian
'a',0.1123700141906738,17.798342506269705,,False,1761080124.6536074,0.0021729469299316,0.0,1.0,0.2555398941040039,0.14316987991333,1761080124.7967772,Hungarian
't',0.214954137802124,13.956465461305282,"'A','T'",False,1761080124.7561915,0.1025841236114502,0.0,1.0,0.2926867008209228,0.0777325630187988,1761080124.833924,Hungarian
Key.space,0.2926867008209228,13.666490444495311,,False,1761080124.833924,0.0,0.0,1.0,0.3582592010498047,0.0655725002288818,1761080124.8994966,Hungarian
'o',0.4332475662231445,11.54074573017854,,False,1761080124.974485,0.0749883651733398,0.0,1.0,0.5433650016784668,0.1101174354553222,1761080125.0846024,Hungarian
'n',0.5433650016784668,11.042301181463406,,False,1761080125.0846024,0.0,0.0,1.0,0.6222326755523682,0.0788676738739013,1761080125.16347,Hungarian
'c',0.8416147232055664,8.317344988141603,,False,1761080125.382852,0.2193820476531982,0.0,1.0,0.9531378746032716,0.111523151397705,1761080125.4943752,Hungarian
'e',0.9560294151306152,8.36794336386294,,False,1761080125.4972668,0.0028915405273437,0.0,1.0,1.0688118934631348,0.1127824783325195,1761080125.6100492,Hungarian
Key.space,1.100029230117798,8.181600773496013,,False,1761080125.6412666,0.031217336654663,0.0,1.0,1.1758089065551758,0.0757796764373779,1761080125.7170465,Hungarian
'w',1.2385478019714355,8.073971778951677,,False,1761080125.7797852,0.0627388954162597,0.0,1.0,1.3081917762756348,0.0696439743041992,1761080125.8494291,Hungarian
'a',1.3081917762756348,8.408553087924558,,False,1761080125.8494291,0.0,0.0,1.0,1.4220523834228516,0.1138606071472168,1761080125.9632895,Hungarian
's',1.4845221042633057,8.083409445732034,,False,1761080126.0257597,0.0624697208404541,0.0,1.0,1.601984977722168,0.1174628734588623,1761080126.1432223,Hungarian
Key.space,1.606311559677124,8.093075046171652,,False,1761080126.147549,0.004326581954956,0.0,1.0,1.719707489013672,0.1133959293365478,1761080126.2609448,Hungarian
'm',1.7273683547973633,8.104814448590691,,False,1761080126.2686057,0.0076608657836914,0.0,1.0,1.8472068309783936,0.1198384761810302,1761080126.3884442,Hungarian
'y',1.849217414855957,8.11153944338579,,False,1761080126.3904548,0.0020105838775634,0.0,1.0,1.919909954071045,0.0706925392150878,1761080126.4611473,Hungarian
Key.space,1.9449443817138672,8.2264563194866,,False,1761080126.4861815,0.0250344276428222,0.0,1.0,2.0217390060424805,0.0767946243286132,1761080126.5629764,Hungarian
'h',2.195047616958618,7.744706706433371,,False,1761080126.736285,0.1733086109161377,0.0,1.0,2.310567617416382,0.1155200004577636,1761080126.851805,Hungarian
