key,start_time,key_per_second,combination,error,start_time_timestamp,seek_time,error_rate,accuracy,end_time,hold_time,end_time_timestamp,language
'e',0.0,0.0,,False,1761078704.9555078,0.0,0.0,1.0,0.0647387504577636,0.0647387504577636,1761078705.0202465,English - United States
'r',0.3276855945587158,6.103411420002575,,False,1761078705.283193,0.2629468441009521,0.0,1.0,0.4357140064239502,0.1080284118652343,1761078705.3912218,English - United States
'e',0.4104514122009277,7.309025893986726,"'E','R'",False,1761078705.3659592,0.0827658176422119,0.0,1.0,0.490335464477539,0.0798840522766113,1761078705.4458432,English - United States
'd',0.5498154163360596,7.275168867864393,,False,1761078705.5053232,0.0594799518585205,0.0,1.0,0.6318361759185791,0.0820207595825195,1761078705.587344,English - United States
"','",0.6627438068389893,7.544393396669987,,False,1761078705.6182516,0.0309076309204101,0.0,1.0,0.7529728412628174,0.0902290344238281,1761078705.7084806,English - United States
Key.space,0.8472378253936768,7.08183678793147,,False,1761078705.8027456,0.0942649841308593,0.0,1.0,0.91505765914917,0.0678198337554931,1761078705.8705654,English - United States
't',0.9524188041687012,7.349707890437761,,False,1761078705.9079266,0.0373611450195312,0.0,1.0,1.025983810424805,0.0735650062561035,1761078705.9814916,English - United States
'o',1.0697882175445557,7.478115638964595,,False,1761078706.025296,0.0438044071197509,0.0,1.0,1.1392085552215576,0.0694203376770019,1761078706.0947163,English - United States
Key.space,1.222794771194458,7.360188489527612,,False,1761078706.1783023,0.0835862159729003,0.0,1.0,1.2959039211273191,0.0731091499328613,1761078706.2514117,English - United States
's',1.2756688594818115,7.839024936347582,"'S',KEY.SPACE",False,1761078706.2311766,0.0528740882873535,0.0,1.0,1.3606045246124268,0.0849356651306152,1761078706.3161125,English - United States
'e',1.44268536567688,7.624670119835183,,False,1761078706.3981931,0.0820808410644531,0.0,1.0,1.5016090869903564,0.0589237213134765,1761078706.4571168,English - United States
'e',1.5658290386199951,7.663671897780044,,False,1761078706.5213368,0.0642199516296386,0.0,1.0,1.6409623622894287,0.0751333236694336,1761078706.59647,English - United States
Key.space,1.6460752487182615,7.897573340053938,,False,1761078706.601583,0.005112886428833,0.0,1.0,1.7224361896514893,0.0763609409332275,1761078706.677944,English - United States
'h',1.8675401210784912,7.49649222631699,,False,1761078706.823048,0.1451039314270019,0.0,1.0,1.9368782043457031,0.0693380832672119,1761078706.892386,English - United States
'o',1.9588062763214111,7.657725106011822,,False,1761078706.914314,0.021928071975708,0.0,1.0,2.035637140274048,0.0768308639526367,1761078706.991145,English - United States
'w',2.052250385284424,7.796319647313669,,False,1761078707.007758,0.0166132450103759,0.0,1.0,2.130923271179199,0.0786728858947753,1761078707.086431,English - United States
Key.space,2.1570966243743896,7.880963610023919,,False,1761078707.1126044,0.0261733531951904,0.0,1.0,2.231738805770874,0.0746421813964843,1761078707.1872466,English - United States
'w',2.300361156463623,7.824858261679069,,False,1761078707.255869,0.068622350692749,0.0,1.0,2.3715362548828125,0.0711750984191894,1761078707.327044,English - United States
'e',2.472590923309326,7.684247248861659,,False,1761078707.428099,0.1010546684265136,0.0,1.0,2.5378963947296143,0.065305471420288,1761078707.4934042,English - United States
"""'""",2.784097194671631,7.18365725100301,,False,1761078707.739605,0.2462007999420166,0.0,1.0,2.907216787338257,0.1231195926666259,1761078707.8627243,English - United States
'r',3.093353509902954,6.788748823169202,,False,1761078708.0488613,0.1861367225646972,0.0,1.0,3.202178955078125,0.1088254451751709,1761078708.1576867,English - United States
'e',3.17962646484375,6.91905173241194,"'E','R'",False,1761078708.1351342,0.0862729549407959,0.0,1.0,3.2648794651031494,0.0852530002593994,1761078708.2203872,English - United States
Key.space,3.2908716201782227,6.989029854271373,,False,1761078708.2463794,0.0259921550750732,0.0,1.0,3.365719556808472,0.074847936630249,1761078708.3212273,English - United States
'e',3.596670389175415,6.672838320750966,,False,1761078708.552178,0.2309508323669433,0.0,1.0,3.675167798995972,0.0784974098205566,1761078708.6306756,English - United States
'n',3.696955919265747,6.762320283484812,,False,1761078708.6524637,0.0217881202697753,0.0,1.0,3.76552677154541,0.068570852279663,1761078708.7210343,English - United States
'd',3.7869386672973633,6.865704011666897,,False,1761078708.7424464,0.0214118957519531,0.0,1.0,3.86072850227356,0.0737898349761962,1761078708.8162365,English - United States
'i',3.867610216140747,6.981055093742527,,False,1761078708.823118,0.0068817138671875,0.0,1.0,3.9649155139923096,0.0973052978515625,1761078708.9204233,English - United States
'n',3.934096097946167,7.117263865165285,"'I','N'",False,1761078708.889604,0.0664858818054199,0.0,1.0,4.017747163772583,0.083651065826416,1761078708.973255,English - United States
'g',4.02384614944458,7.207034991634293,,False,1761078708.979354,0.006098985671997,0.0,1.0,4.09377121925354,0.0699250698089599,1761078709.049279,English - United States
Key.space,4.113309383392334,7.293397409182569,,False,1761078709.0688171,0.0195381641387939,0.0,1.0,4.172643184661865,0.0593338012695312,1761078709.128151,English - United States
'o',4.32024621963501,7.175516955285709,,False,1761078709.275754,0.1476030349731445,0.0,1.0,4.40583348274231,0.0855872631072998,1761078709.3613412,English - United States
'u',4.42861795425415,7.225730539537883,,False,1761078709.3841257,0.0227844715118408,0.0,1.0,4.524051189422607,0.095433235168457,1761078709.479559,English - United States
'r',4.531140565872192,7.282934510694854,,False,1761078709.4866483,0.0070893764495849,0.0,1.0,4.611694574356079,0.0805540084838867,1761078709.5672023,English - United States
