key,start_time,key_per_second,combination,error,start_time_timestamp,seek_time,error_rate,accuracy,end_time,hold_time,end_time_timestamp,language
's',0.0,0.0,,False,1761084962.8914745,0.0,0.0,1.0,0.078000783920288,0.078000783920288,1761084962.9694753,Hungarian
't',0.2549920082092285,7.843383069319335,,False,1761084963.1464665,0.1769912242889404,0.0,1.0,0.3746356964111328,0.1196436882019043,1761084963.2661102,Hungarian
Key.space,0.3712811470031738,8.080130176861243,"'T',KEY.SPACE",False,1761084963.2627556,0.1162891387939453,0.0,1.0,0.4369997978210449,0.0657186508178711,1761084963.3284743,Hungarian
'l',0.6125423908233643,6.530160295719778,,False,1761084963.5040169,0.1755425930023193,0.0,1.0,0.6867525577545166,0.0742101669311523,1761084963.578227,Hungarian
'o',0.7660624980926514,6.526882613949959,,False,1761084963.657537,0.0793099403381347,0.0,1.0,0.8329665660858154,0.066904067993164,1761084963.724441,Hungarian
'n',0.9659304618835448,6.211627272112447,,False,1761084963.857405,0.1329638957977295,0.0,1.0,1.0380134582519531,0.0720829963684082,1761084963.929488,Hungarian
'g',1.0320146083831787,6.782849722414934,"'G','N'",False,1761084963.923489,0.0660841464996337,0.0,1.0,1.135464429855347,0.1034498214721679,1761084964.026939,Hungarian
'.',1.2456045150756836,6.422584297965487,,False,1761084964.137079,0.1101400852203369,0.0,1.0,1.3505580425262451,0.1049535274505615,1761084964.2420323,Hungarian
Key.space,1.4499478340148926,6.207119862429175,,False,1761084964.3414223,0.0993897914886474,0.0,1.0,1.522813081741333,0.0728652477264404,1761084964.4142876,Hungarian
Key.shift_r,1.6471357345581057,6.071145073349286,,False,1761084964.5386102,0.1243226528167724,0.0,1.0,1.787264108657837,0.1401283740997314,1761084964.6787386,Hungarian
'W',1.7232670783996582,6.383224131581125,"'W',KEY.SHIFT_R",False,1761084964.6147416,0.0761313438415527,0.0,1.0,1.8210713863372805,0.097804307937622,1761084964.712546,Hungarian
'e',1.93311619758606,6.2075937364679685,,False,1761084964.8245907,0.1120448112487793,0.0,1.0,2.02720046043396,0.0940842628479003,1761084964.918675,Hungarian
Key.space,2.037195444107056,6.381321948075613,,False,1761084964.92867,0.0099949836730957,0.0,1.0,2.096198320388794,0.0590028762817382,1761084964.9876728,Hungarian
'l',2.258195161819458,6.199641305014582,,False,1761084965.1496696,0.161996841430664,0.0,1.0,2.362755298614502,0.1045601367950439,1761084965.2542298,Hungarian
'a',2.364755392074585,6.343150775878175,,False,1761084965.25623,0.002000093460083,0.0,1.0,2.4811654090881348,0.1164100170135498,1761084965.37264,Hungarian
'y',2.601802110671997,6.149583757493185,,False,1761084965.4932766,0.1206367015838623,0.0,1.0,2.7364184856414795,0.1346163749694824,1761084965.627893,Hungarian
Key.space,2.7464210987091064,6.189873799029023,,False,1761084965.6378956,0.0100026130676269,0.0,1.0,2.811032295227051,0.0646111965179443,1761084965.7025068,Hungarian
