key,start_time,key_per_second,combination,error,start_time_timestamp,seek_time,error_rate,accuracy,end_time,hold_time,end_time_timestamp,language
'v',0.0,0.0,,False,1758044835.6096766,0.0,0.0,1.0,0.1026515960693359,0.1026515960693359,1758044835.7123282,Hungarian
'e',0.0941264629364013,21.248009726566952,"'V','E'",False,1758044835.703803,0.0941264629364013,0.0,1.0,0.1784060001373291,0.0842795372009277,1758044835.7880826,Hungarian
's',0.2787613868713379,10.76189221782229,,False,1758044835.888438,0.1003553867340087,0.0,1.0,0.3514461517333984,0.0726847648620605,1758044835.9611228,Hungarian
"','",0.3497743606567383,11.435943996837212,"'S',','",False,1758044835.959451,0.0710129737854003,0.0,1.0,0.4343686103820801,0.0845942497253418,1758044836.0440452,Hungarian
Key.space,0.5297787189483643,9.437902696290324,,False,1758044836.1394553,0.0954101085662841,0.0,1.0,0.6097173690795898,0.0799386501312255,1758044836.219394,Hungarian
'c',0.6384463310241699,9.39781420683402,,False,1758044836.248123,0.02872896194458,0.0,1.0,0.7472348213195801,0.1087884902954101,1758044836.3569114,Hungarian
'a',0.7355241775512695,9.517022300075332,"'A','C'",False,1758044836.3452008,0.0970778465270996,0.0,1.0,0.8574686050415039,0.1219444274902343,1758044836.4671452,Hungarian
'r',0.8834822177886963,9.055077554388731,,False,1758044836.4931588,0.0260136127471923,0.0,1.0,0.965534210205078,0.0820519924163818,1758044836.5752108,Hungarian
'r',1.18857741355896,7.572077255827435,,False,1758044836.798254,0.2230432033538818,0.0,1.0,1.2792327404022217,0.0906553268432617,1758044836.888909,Hungarian
'y',1.3278276920318604,7.531097641666037,,False,1758044836.9375043,0.0485949516296386,0.0,1.0,1.4232680797576904,0.09544038772583,1758044837.032945,Hungarian
'i',1.4756555557250977,7.454314089303106,,False,1758044837.0853322,0.0523874759674072,0.0,1.0,1.604893445968628,0.1292378902435302,1758044837.21457,Hungarian
'n',1.580322504043579,7.593386773456393,"'N','I'",False,1758044837.189999,0.1046669483184814,0.0,1.0,1.7044079303741455,0.1240854263305664,1758044837.3140843,Hungarian
'g',1.7013616561889648,7.640938628604036,"'N','G'",False,1758044837.3110385,0.1210391521453857,0.0,1.0,1.7889399528503418,0.0875782966613769,1758044837.3986166,Hungarian
Key.space,1.8275790214538572,7.660407476587721,,False,1758044837.4372556,0.0386390686035156,0.0,1.0,1.9197041988372805,0.0921251773834228,1758044837.5293808,Hungarian
't',2.17341947555542,6.901566940347184,,False,1758044837.783096,0.2537152767181396,0.0,1.0,2.249723434448242,0.0763039588928222,1758044837.8594,Hungarian
'h',2.575862169265747,6.211512475669776,,False,1758044838.1855388,0.3261387348175049,0.0,1.0,2.667212963104248,0.0913507938385009,1758044838.2768896,Hungarian
'e',2.659623622894287,6.391881863908269,"'H','E'",False,1758044838.2693002,0.08376145362854,0.0,1.0,2.7577178478240967,0.0980942249298095,1758044838.3673944,Hungarian
Key.space,2.7906899452209477,6.450017864157562,,False,1758044838.4003663,0.0329720973968505,0.0,1.0,2.883918046951294,0.0932281017303466,1758044838.4935946,Hungarian
's',2.885714054107666,6.584158944284336,,False,1758044838.495391,0.001796007156372,0.0,1.0,2.974308967590332,0.088594913482666,1758044838.5839856,Hungarian
'w',3.057882308959961,6.540474086068521,,False,1758044838.667559,0.0835733413696289,0.0,1.0,3.143033981323242,0.0851516723632812,1758044838.7527106,Hungarian
'e',3.250279426574707,6.460982962972744,,False,1758044838.859956,0.1072454452514648,0.0,1.0,3.318780899047852,0.0685014724731445,1758044838.9284575,Hungarian
'e',3.392329692840576,6.485218711621818,,False,1758044839.0020063,0.0735487937927246,0.0,1.0,3.4880077838897705,0.0956780910491943,1758044839.0976844,Hungarian
't',3.4880077838897705,6.594021981897864,,False,1758044839.0976844,0.0,0.0,1.0,3.565220832824707,0.0772130489349365,1758044839.1748974,Hungarian
Key.space,3.5862486362457275,6.692229801758657,,False,1758044839.1959252,0.0210278034210205,0.0,1.0,3.6698808670043945,0.0836322307586669,1758044839.2795577,Hungarian
's',3.731310606002808,6.700058676375223,,False,1758044839.3409872,0.061429738998413,0.0,1.0,3.8422796726226807,0.110969066619873,1758044839.4519565,Hungarian
'c',3.955131530761719,6.573738394736182,,False,1758044839.564808,0.112851858139038,0.0,1.0,4.071583032608032,0.1164515018463134,1758044839.6812596,Hungarian
'e',4.0633385181427,6.644782333405328,"'C','E'",False,1758044839.673015,0.1082069873809814,0.0,1.0,4.146992921829224,0.0836544036865234,1758044839.7566695,Hungarian
'n',4.186156988143921,6.6887123629863625,,False,1758044839.7958336,0.0391640663146972,0.0,1.0,4.276688098907471,0.0905311107635498,1758044839.8863647,Hungarian
't',4.2877397537231445,6.763470188417714,,False,1758044839.8974164,0.0110516548156738,0.0,1.0,4.367777585983276,0.0800378322601318,1758044839.9774542,Hungarian
Key.space,4.3843724727630615,6.842484343282494,,False,1758044839.994049,0.0165948867797851,0.0,1.0,4.452250003814697,0.0678775310516357,1758044840.0619266,Hungarian
'o',4.552250623703003,6.80981838710436,,False,1758044840.1619272,0.1000006198883056,0.0,1.0,4.650709390640259,0.0984587669372558,1758044840.260386,Hungarian
'f',4.63855242729187,6.898703960253088,"'F','O'",False,1758044840.248229,0.0863018035888671,0.0,1.0,4.728785514831543,0.0902330875396728,1758044840.338462,Hungarian
Key.space,4.7647318840026855,6.925888130409942,,False,1758044840.3744085,0.0359463691711425,0.0,1.0,4.8333024978637695,0.0685706138610839,1758044840.442979,Hungarian
'n',4.918864727020264,6.912164063636779,,False,1758044840.528541,0.0855622291564941,0.0,1.0,5.011758089065552,0.092893362045288,1758044840.6214347,Hungarian
'i',5.002677440643311,6.996253589257843,"'N','I'",False,1758044840.612354,0.0838127136230468,0.0,1.0,5.084096193313599,0.081418752670288,1758044840.6937728,Hungarian
'g',5.103331565856934,7.054215375863984,,False,1758044840.7130082,0.0192353725433349,0.0,1.0,5.21685004234314,0.113518476486206,1758044840.8265266,Hungarian
'h',5.296642065048218,6.985557933800681,,False,1758044840.906319,0.0797920227050781,0.0,1.0,5.384729385375977,0.0880873203277587,1758044840.994406,Hungarian
't',5.4523468017578125,6.969475967256699,,False,1758044841.0620234,0.0676174163818359,0.0,1.0,5.532590866088867,0.0802440643310546,1758044841.1422677,Hungarian
'-',5.578860282897949,6.990675159862827,,False,1758044841.188537,0.046269416809082,0.0,1.0,5.654552698135376,0.0756924152374267,1758044841.2642293,Hungarian
'b',6.118899822235107,6.537122875365008,,False,1758044841.7285764,0.4643471240997314,0.0,1.0,6.194195508956909,0.0752956867218017,1758044841.803872,Hungarian
'l',6.24037504196167,6.570117937512871,,False,1758044841.8500516,0.0461795330047607,0.0,1.0,6.313081741333008,0.0727066993713378,1758044841.9227583,Hungarian
'o',6.405954360961914,6.556400129221855,,False,1758044842.015631,0.0928726196289062,0.0,1.0,6.487115144729614,0.0811607837677002,1758044842.0967915,Hungarian
'o',6.573139905929565,6.541774648856952,,False,1758044842.1828165,0.0860247611999511,0.0,1.0,6.66305136680603,0.0899114608764648,1758044842.272728,Hungarian
'm',6.666057348251343,6.600603280369646,,False,1758044842.275734,0.0030059814453125,0.0,1.0,6.750831604003906,0.0847742557525634,1758044842.3605082,Hungarian
'i',6.795973539352417,6.62156786506382,,False,1758044842.40565,0.0451419353485107,0.0,1.0,6.905895948410034,0.1099224090576171,1758044842.5155723,Hungarian
'n',6.87097692489624,6.694826733200629,"'I','N'",False,1758044842.4806535,0.0750033855438232,0.0,1.0,6.970715522766113,0.099738597869873,1758044842.580392,Hungarian
'g',6.949345111846924,6.763227216889338,"'G','N'",False,1758044842.5590217,0.0783681869506836,0.0,1.0,7.0302650928497314,0.0809199810028076,1758044842.6399417,Hungarian
